,fname,Class,duration
21321,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\570.wav,Electro_Guitar,3.0
21322,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\571.wav,Electro_Guitar,3.0
21323,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\607.wav,Electro_Guitar,3.0
21324,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\592.wav,Electro_Guitar,3.0
21325,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\591.wav,Electro_Guitar,3.0
21326,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\590.wav,Electro_Guitar,3.0
21327,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\561.wav,Electro_Guitar,3.0
21328,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\536.wav,Electro_Guitar,3.0
21329,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\515.wav,Electro_Guitar,3.0
21330,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\516.wav,Electro_Guitar,3.0
21331,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\517.wav,Electro_Guitar,3.0
21332,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\518.wav,Electro_Guitar,3.0
21333,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\519.wav,Electro_Guitar,3.0
21334,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\52.wav,Electro_Guitar,3.0
21335,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\520.wav,Electro_Guitar,3.0
21336,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\521.wav,Electro_Guitar,3.0
21337,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\522.wav,Electro_Guitar,3.0
21338,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\523.wav,Electro_Guitar,3.0
21339,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\524.wav,Electro_Guitar,3.0
21340,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\525.wav,Electro_Guitar,3.0
21341,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\526.wav,Electro_Guitar,3.0
21342,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\527.wav,Electro_Guitar,3.0
21343,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\528.wav,Electro_Guitar,3.0
21344,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\59.wav,Electro_Guitar,3.0
21345,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\589.wav,Electro_Guitar,3.0
21346,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\587.wav,Electro_Guitar,3.0
21347,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\513.wav,Electro_Guitar,3.0
21348,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\562.wav,Electro_Guitar,3.0
21349,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\560.wav,Electro_Guitar,3.0
21350,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\539.wav,Electro_Guitar,3.0
21351,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\535.wav,Electro_Guitar,3.0
21352,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\533.wav,Electro_Guitar,3.0
21353,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\532.wav,Electro_Guitar,3.0
21354,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\531.wav,Electro_Guitar,3.0
21355,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\530.wav,Electro_Guitar,3.0
21356,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\53.wav,Electro_Guitar,3.0
21357,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\529.wav,Electro_Guitar,3.0
21358,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\534.wav,Electro_Guitar,3.0
21359,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\89.wav,Electro_Guitar,3.0
21360,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\920.wav,Electro_Guitar,3.0
21361,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\922.wav,Electro_Guitar,3.0
21362,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\804.wav,Electro_Guitar,3.0
21363,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\827.wav,Electro_Guitar,3.0
21364,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\828.wav,Electro_Guitar,3.0
21365,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\829.wav,Electro_Guitar,3.0
21366,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\841.wav,Electro_Guitar,3.0
21367,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\851.wav,Electro_Guitar,3.0
21368,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\850.wav,Electro_Guitar,3.0
21369,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\85.wav,Electro_Guitar,3.0
21370,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\849.wav,Electro_Guitar,3.0
21371,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\848.wav,Electro_Guitar,3.0
21372,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\847.wav,Electro_Guitar,3.0
21373,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\846.wav,Electro_Guitar,3.0
21374,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\845.wav,Electro_Guitar,3.0
21375,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\844.wav,Electro_Guitar,3.0
21376,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\805.wav,Electro_Guitar,3.0
21377,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\843.wav,Electro_Guitar,3.0
21378,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\840.wav,Electro_Guitar,3.0
21379,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\83.wav,Electro_Guitar,3.0
21380,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\84.wav,Electro_Guitar,3.0
21381,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\839.wav,Electro_Guitar,3.0
21382,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\838.wav,Electro_Guitar,3.0
21383,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\837.wav,Electro_Guitar,3.0
21384,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\836.wav,Electro_Guitar,3.0
21385,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\835.wav,Electro_Guitar,3.0
21386,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\834.wav,Electro_Guitar,3.0
21387,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\833.wav,Electro_Guitar,3.0
21388,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\832.wav,Electro_Guitar,3.0
21389,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\831.wav,Electro_Guitar,3.0
21390,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\830.wav,Electro_Guitar,3.0
21391,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\905.wav,Electro_Guitar,3.0
21392,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\842.wav,Electro_Guitar,3.0
21393,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\806.wav,Electro_Guitar,3.0
21394,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\807.wav,Electro_Guitar,3.0
21395,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\808.wav,Electro_Guitar,3.0
21396,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\888.wav,Electro_Guitar,3.0
21397,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\887.wav,Electro_Guitar,3.0
21398,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\886.wav,Electro_Guitar,3.0
21399,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\885.wav,Electro_Guitar,3.0
21400,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\884.wav,Electro_Guitar,3.0
21401,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\883.wav,Electro_Guitar,3.0
21402,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\882.wav,Electro_Guitar,3.0
21403,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\855.wav,Electro_Guitar,3.0
21404,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\854.wav,Electro_Guitar,3.0
21405,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\853.wav,Electro_Guitar,3.0
21406,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\852.wav,Electro_Guitar,3.0
21407,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\826.wav,Electro_Guitar,3.0
21408,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\825.wav,Electro_Guitar,3.0
21409,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\824.wav,Electro_Guitar,3.0
21410,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\823.wav,Electro_Guitar,3.0
21411,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\822.wav,Electro_Guitar,3.0
21412,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\821.wav,Electro_Guitar,3.0
21413,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\809.wav,Electro_Guitar,3.0
21414,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\81.wav,Electro_Guitar,3.0
21415,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\810.wav,Electro_Guitar,3.0
21416,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\811.wav,Electro_Guitar,3.0
21417,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\812.wav,Electro_Guitar,3.0
21418,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\813.wav,Electro_Guitar,3.0
21419,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\906.wav,Electro_Guitar,3.0
21420,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\814.wav,Electro_Guitar,3.0
21421,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\816.wav,Electro_Guitar,3.0
21422,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\817.wav,Electro_Guitar,3.0
21423,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\818.wav,Electro_Guitar,3.0
21424,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\819.wav,Electro_Guitar,3.0
21425,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\82.wav,Electro_Guitar,3.0
21426,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\820.wav,Electro_Guitar,3.0
21427,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\815.wav,Electro_Guitar,3.0
21428,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\921.wav,Electro_Guitar,3.0
21429,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\907.wav,Electro_Guitar,3.0
21430,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\982.wav,Electro_Guitar,3.0
21431,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\1.wav,Electro_Guitar,3.0
21432,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\802.wav,Electro_Guitar,3.0
21433,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\1212.wav,Electro_Guitar,3.0
21434,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\999.wav,Electro_Guitar,3.0
21435,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\997.wav,Electro_Guitar,3.0
21436,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\986.wav,Electro_Guitar,3.0
21437,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\996.wav,Electro_Guitar,3.0
21438,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\995.wav,Electro_Guitar,3.0
21439,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\994.wav,Electro_Guitar,3.0
21440,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\993.wav,Electro_Guitar,3.0
21441,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\992.wav,Electro_Guitar,3.0
21442,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\991.wav,Electro_Guitar,3.0
21443,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\990.wav,Electro_Guitar,3.0
21444,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\99.wav,Electro_Guitar,3.0
21445,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\10.wav,Electro_Guitar,3.0
21446,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\989.wav,Electro_Guitar,3.0
21447,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\987.wav,Electro_Guitar,3.0
21448,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\96.wav,Electro_Guitar,3.0
21449,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\958.wav,Electro_Guitar,3.0
21450,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\908.wav,Electro_Guitar,3.0
21451,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\957.wav,Electro_Guitar,3.0
21452,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\930.wav,Electro_Guitar,3.0
21453,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\93.wav,Electro_Guitar,3.0
21454,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\929.wav,Electro_Guitar,3.0
21455,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\928.wav,Electro_Guitar,3.0
21456,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\927.wav,Electro_Guitar,3.0
21457,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\926.wav,Electro_Guitar,3.0
21458,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\925.wav,Electro_Guitar,3.0
21459,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\924.wav,Electro_Guitar,3.0
21460,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\923.wav,Electro_Guitar,3.0
21461,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\988.wav,Electro_Guitar,3.0
21462,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\100.wav,Electro_Guitar,3.0
21463,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\1000.wav,Electro_Guitar,3.0
21464,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\1001.wav,Electro_Guitar,3.0
21465,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\981.wav,Electro_Guitar,3.0
21466,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\980.wav,Electro_Guitar,3.0
21467,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\98.wav,Electro_Guitar,3.0
21468,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\979.wav,Electro_Guitar,3.0
21469,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\978.wav,Electro_Guitar,3.0
21470,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\977.wav,Electro_Guitar,3.0
21471,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\976.wav,Electro_Guitar,3.0
21472,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\975.wav,Electro_Guitar,3.0
21473,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\974.wav,Electro_Guitar,3.0
21474,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\973.wav,Electro_Guitar,3.0
21475,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\972.wav,Electro_Guitar,3.0
21476,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\971.wav,Electro_Guitar,3.0
21477,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\970.wav,Electro_Guitar,3.0
21478,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\97.wav,Electro_Guitar,3.0
21479,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\969.wav,Electro_Guitar,3.0
21480,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\968.wav,Electro_Guitar,3.0
21481,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\967.wav,Electro_Guitar,3.0
21482,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\1002.wav,Electro_Guitar,3.0
21483,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\1003.wav,Electro_Guitar,3.0
21484,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\1004.wav,Electro_Guitar,3.0
21485,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\998.wav,Electro_Guitar,3.0
21486,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\985.wav,Electro_Guitar,3.0
21487,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\984.wav,Electro_Guitar,3.0
21488,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\959.wav,Electro_Guitar,3.0
21489,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\983.wav,Electro_Guitar,3.0
21490,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\961.wav,Electro_Guitar,3.0
21491,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\962.wav,Electro_Guitar,3.0
21492,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\963.wav,Electro_Guitar,3.0
21493,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\964.wav,Electro_Guitar,3.0
21494,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\965.wav,Electro_Guitar,3.0
21495,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\966.wav,Electro_Guitar,3.0
21496,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\960.wav,Electro_Guitar,3.0
21497,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Electro_Guitar\222.wav,Electro_Guitar,3.0
21498,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\264.wav,Floor_Tom,3.0
21499,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\31.wav,Floor_Tom,3.0
21500,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\247.wav,Floor_Tom,3.0
21501,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\248.wav,Floor_Tom,3.0
21502,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\249.wav,Floor_Tom,3.0
21503,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\25.wav,Floor_Tom,3.0
21504,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\250.wav,Floor_Tom,3.0
21505,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\251.wav,Floor_Tom,3.0
21506,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\252.wav,Floor_Tom,3.0
21507,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\238.wav,Floor_Tom,3.0
21508,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\237.wav,Floor_Tom,3.0
21509,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\236.wav,Floor_Tom,3.0
21510,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\235.wav,Floor_Tom,3.0
21511,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\221.wav,Floor_Tom,3.0
21512,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\222.wav,Floor_Tom,3.0
21513,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\223.wav,Floor_Tom,3.0
21514,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\224.wav,Floor_Tom,3.0
21515,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\225.wav,Floor_Tom,3.0
21516,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\226.wav,Floor_Tom,3.0
21517,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\227.wav,Floor_Tom,3.0
21518,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\228.wav,Floor_Tom,3.0
21519,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\229.wav,Floor_Tom,3.0
21520,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Floor_Tom\23.wav,Floor_Tom,3.0
